Date,Open,High,Low,Close
01/11/2019,3235.03,3254.11,3233.92,3249.8
01/10/2019,3242.4,3245.9,3244.92,3244.92
01/10/2019,3242.4,3245.9,3244.92,3244.92
01/10/2019,3242.4,3245.9,3244.92,3244.92
01/09/2019,3183.65,3244.18,3212.11,3214.49
01/08/2019,3178.91,3231.33,3229.54,3229.54
01/07/2019,3124.46,3187.75,3173.77,3176.71
01/04/2019,3092.04,3121.93,3119.6,3119.6
01/03/2019,3097.15,3099.55,3059.16,3079.1
01/03/2019,3097.15,3099.55,3059.16,3079.1
01/03/2019,3097.15,3099.55,3059.16,3079.1
01/02/2019,3144.37,3099.77,3080.93,3091.11
01/01/2019,3122.89,3122.89,3121.43,3122.89
12/31/2018,3146.06,3146.06,3141.21,3141.21
12/28/2018,3102.13,3123.91,3116.92,3116.92
12/27/2018,3062.48,3112.61,3095.21,3103.74
12/27/2018,3062.48,3112.61,3095.21,3103.74
12/27/2018,3062.48,3112.61,3095.21,3103.74
12/26/2018,3065.59,3121.98,3049.82,3065.59
12/25/2018,3066.87,3073.46,3064.95,3066.68
12/24/2018,3104.03,3104.42,3064.02,3065.21
12/21/2018,3120.82,3128.01,3105.06,3105.06
12/20/2018,3139.71,3080.92,3074.25,3080.92
12/20/2018,3139.71,3080.92,3074.25,3080.92
12/20/2018,3139.71,3080.92,3074.25,3080.92
12/19/2018,3137.43,3143.22,3133,3134.95
12/18/2018,3173.84,3146.74,3132.33,3143.36
12/17/2018,3158.68,3175.63,3150.16,3162.79
12/14/2018,3196.87,3199.04,3157.54,3157.54
12/13/2018,3176.9,3155.42,3148.12,3155.42
12/13/2018,3176.9,3155.42,3148.12,3155.42
12/13/2018,3176.9,3155.42,3148.12,3155.42
12/12/2018,3119.69,3211.23,3118.94,3190.65
12/11/2018,3118.82,3156.34,3156.18,3156.18
12/10/2018,3174.03,3123.87,3108.97,3115.62
12/07/2018,3178.71,3177.37,3173.5,3177.37
12/06/2018,3239.55,3194.84,3184.87,3184.87
12/06/2018,3239.55,3194.84,3184.87,3184.87
12/06/2018,3239.55,3194.84,3184.87,3184.87
12/05/2018,3274.54,3274.89,3170.63,3188.4
12/04/2018,3296.13,3297.95,3230.93,3238.04
12/03/2018,3232.86,3283.23,3275.78,3283.23
11/30/2018,3236.96,3230.34,3228.71,3230.34
11/30/2018,3236.96,3230.34,3228.71,3230.34
11/30/2018,3236.96,3230.34,3228.71,3230.34
11/29/2018,3235.19,3251.13,3232.22,3240.88
11/28/2018,3206.99,3258.09,3250.71,3250.71
11/27/2018,3199.45,3217.51,3194.51,3202.23
11/26/2018,3183.48,3206.51,3188.98,3193.22
11/23/2018,3186.31,3187.81,3187.81,3187.81
11/23/2018,3186.31,3187.81,3187.81,3187.81
11/23/2018,3186.31,3187.81,3187.81,3187.81
11/22/2018,3181.11,3192.73,3179.37,3183.47
11/21/2018,3196.86,3188.1,3174.76,3178.47
11/20/2018,3239.31,3240.35,3150.45,3157.37
11/19/2018,3229.42,3239.91,3193.76,3212.89
11/16/2018,3218.38,3228.81,3226.93,3226.93
11/16/2018,3218.38,3228.81,3226.93,3226.93
11/16/2018,3218.38,3228.81,3226.93,3226.93
11/15/2018,3195.26,3222.15,3202.26,3203.92
11/14/2018,3207.29,3180.55,3176.74,3180.55
11/13/2018,3225.18,3210.81,3194.13,3194.78
11/12/2018,3223.64,3161.69,3159.82,3161.69
11/09/2018,3268.5,3227.64,3220.49,3227.64
11/09/2018,3268.5,3227.64,3220.49,3227.64
11/09/2018,3268.5,3227.64,3220.49,3227.64
11/08/2018,3243.81,3272.7,3234.63,3239.63
11/07/2018,3242.69,3284.25,3226.51,3280.17
11/06/2018,3212.5,3252.08,3241.35,3246.21
11/05/2018,3255.39,3230.96,3199.16,3227.8
11/02/2018,3191.13,3266.57,3187.07,3255.09
11/02/2018,3191.13,3266.57,3187.07,3255.09
11/02/2018,3191.13,3266.57,3187.07,3255.09
11/01/2018,3167.72,3201.34,3197.63,3197.63
10/31/2018,3108.96,3178.21,3163.17,3163.79
10/30/2018,3109.33,3123.73,3109.21,3118.44
10/29/2018,3099.13,3123.42,3103.14,3122.63
10/26/2018,3117.87,3099.19,3115.66,3099.19
10/25/2018,3183.28,3128.48,3068.91,3121.82
10/25/2018,3183.28,3128.48,3068.91,3121.82
10/25/2018,3183.28,3128.48,3068.91,3121.82
10/24/2018,3188.89,3151.67,3144.44,3151.67
10/23/2018,3256.4,3207.19,3172.88,3189.02
10/22/2018,3248.01,3270.35,3241.16,3242.93
10/19/2018,3248.6,3254.69,3248.48,3248.48
10/18/2018,3256.39,3232.99,3219.99,3232.99
10/18/2018,3256.39,3232.99,3219.99,3232.99
10/18/2018,3256.39,3232.99,3219.99,3232.99
10/17/2018,3249.77,3263.13,3253.21,3257.59
10/16/2018,3227.41,3274.77,3227.41,3265.27
10/15/2018,3265.04,3257.93,3221.94,3242.54
10/12/2018,3230.1,3267.67,3266.71,3266.71
10/11/2018,3345.19,3345.27,3220.17,3227.56
10/11/2018,3345.19,3345.27,3220.17,3227.56
10/11/2018,3345.19,3345.27,3220.17,3227.56
10/10/2018,3347.41,3302.6,3297.32,3302.6
10/09/2018,3357.61,3357.94,3342.56,3343.63
10/08/2018,3368.22,3347.98,3339.06,3347.98
10/05/2018,3372.27,3372.27,3367.97,3372.27
10/04/2018,3380.41,3392.17,3379.69,3388.57
10/04/2018,3380.41,3392.17,3379.69,3388.57
10/04/2018,3380.41,3392.17,3379.69,3388.57
10/03/2018,3431.37,3439.08,3430.22,3435.08
10/02/2018,3454.61,3456.58,3450.33,3452.15
10/01/2018,3504.19,3509.61,3504.11,3509.05
09/30/2018,3503.9,3505.74,3503.9,3503.9
09/28/2018,3510.92,3510.92,3510.92,3510.92
09/28/2018,3510.92,3510.92,3510.92,3510.92
09/28/2018,3510.92,3510.92,3510.92,3510.92
09/27/2018,3502.02,3516.95,3500.26,3502.78
09/26/2018,3504.96,3515.79,3500.84,3507.69
09/25/2018,3481.63,3488.49,3481.63,3485.14
09/24/2018,3478.91,3486.14,3477.36,3485.52
09/23/2018,3502.38,3503.33,3502.38,3502.38
09/21/2018,3504.11,3508.44,3504.11,3504.11
09/21/2018,3504.11,3508.44,3504.11,3504.11
09/21/2018,3504.11,3508.44,3504.11,3504.11
09/20/2018,3491.47,3493.62,3486.23,3492.34
09/19/2018,3476.53,3489.92,3476.53,3479.27
09/18/2018,3446.77,3457,3446.77,3452.93
09/17/2018,3421.41,3428.25,3415.37,3426.08
09/16/2018,3438.97,3439.66,3438.97,3438.97
09/14/2018,3443.41,3448.36,3443.41,3443.41
09/14/2018,3443.41,3448.36,3443.41,3443.41
09/14/2018,3443.41,3448.36,3443.41,3443.41
09/13/2018,3413.76,3428.54,3413.76,3428.4
09/12/2018,3384.97,3395.02,3384.97,3394.63
09/11/2018,3368.23,3370.85,3356.17,3366.4
09/10/2018,3372.18,3375.61,3370.15,3374.87
09/09/2018,3383.91,3389.89,3383.91,3383.91
09/07/2018,3388.6,3392.91,3388.6,3388.6
09/07/2018,3388.6,3392.91,3388.6,3388.6
09/07/2018,3388.6,3392.91,3388.6,3388.6
09/06/2018,3387.79,3387.79,3370.16,3379.96
09/05/2018,3384.15,3392.54,3379.99,3383.99
09/04/2018,3429.96,3430.5,3423.03,3423.15
09/03/2018,3431.85,3431.85,3419.83,3424.14
09/02/2018,3451.18,3451.18,3451.18,3451.18
08/31/2018,3459.39,3459.39,3459.39,3459.39
08/30/2018,3478.44,3478.52,3454.91,3473.95
08/30/2018,3478.44,3478.52,3454.91,3473.95
08/30/2018,3478.44,3478.52,3454.91,3473.95
08/29/2018,3508.5,3516.22,3503.5,3504.57
08/28/2018,3493.71,3499.31,3492.16,3493.14
08/27/2018,3483.33,3498.73,3483.32,3493.88
08/26/2018,3439.5,3439.5,3439.5,3439.5
08/24/2018,3430.83,3435.29,3430.83,3430.83
08/23/2018,3417.98,3418.33,3408.14,3415.77
08/23/2018,3417.98,3418.33,3408.14,3415.77
08/23/2018,3417.98,3418.33,3408.14,3415.77
08/22/2018,3447.42,3450.54,3415.31,3435.84
08/21/2018,3443.17,3444.68,3433.02,3443.44
08/20/2018,3453.81,3454.51,3432.26,3443.65
08/19/2018,3424.15,3424.15,3415.88,3424.15
08/17/2018,3422.2,3425.31,3422.2,3422.2
08/16/2018,3414.45,3416.82,3410.55,3411.04
08/16/2018,3414.45,3416.82,3410.55,3411.04
08/16/2018,3414.45,3416.82,3410.55,3411.04
08/15/2018,3411.91,3415.91,3384.21,3397.12
08/14/2018,3435.49,3437.49,3425.61,3425.61
08/13/2018,3423.73,3431.49,3422.53,3429.88
08/12/2018,3471.22,3471.51,3471.22,3471.22
08/10/2018,3478.14,3478.14,3473.04,3478.14
08/09/2018,3508.27,3508.67,3498.52,3499.52
08/09/2018,3508.27,3508.67,3498.52,3499.52
08/09/2018,3508.27,3508.67,3498.52,3499.52
08/08/2018,3516.21,3516.21,3502.17,3511.2
08/07/2018,3494.85,3501.97,3494.55,3498.89
08/06/2018,3469.37,3470.33,3462.1,3464.41
08/05/2018,3451.87,3480.41,3451.46,3451.87
08/03/2018,3448.43,3448.43,3437.88,3448.43
08/02/2018,3457.85,3458.39,3447.72,3450.07
08/02/2018,3457.85,3458.39,3447.72,3450.07
08/02/2018,3457.85,3458.39,3447.72,3450.07
08/01/2018,3510.31,3510.31,3503.4,3504.19
07/31/2018,3499.68,3513.98,3498.19,3512.11
07/30/2018,3495.21,3498.24,3488.2,3490.39
07/29/2018,3494.18,3494.18,3483.3,3494.18
07/27/2018,3495.16,3496.99,3495.16,3495.16
07/26/2018,3474.61,3480.01,3470.3,3477.07
07/26/2018,3474.61,3480.01,3470.3,3477.07
07/26/2018,3474.61,3480.01,3470.3,3477.07
07/25/2018,3489.09,3496.85,3483.96,3488.29
07/24/2018,3464.79,3470.21,3460.52,3465.28
07/23/2018,3440,3443.39,3434.43,3437.53
07/22/2018,3434.92,3453.18,3434.33,3434.92
07/20/2018,3431.74,3437.21,3431.74,3431.74
07/19/2018,3404.75,3405.98,3387.31,3405.55
07/19/2018,3404.75,3405.98,3387.31,3405.55
07/19/2018,3404.75,3405.98,3387.31,3405.55
07/18/2018,3411.43,3431.48,3407.43,3412.56
07/17/2018,3409.86,3423.97,3408.2,3410.28
07/16/2018,3407.38,3417.38,3397.8,3414.83
07/15/2018,3413.23,3420.06,3413.23,3413.23
07/13/2018,3415.87,3420.36,3415.87,3415.87
07/12/2018,3400.01,3405.32,3399.77,3401.99
07/12/2018,3400.01,3405.32,3399.77,3401.99
07/12/2018,3400.01,3405.32,3399.77,3401.99
07/11/2018,3376.09,3381.34,3370.57,3380.07
07/10/2018,3395.84,3397.07,3356.82,3384.98
07/09/2018,3400.46,3416.6,3400.46,3411.04
07/08/2018,3366.01,3366.01,3364.86,3366.01
07/06/2018,3362.79,3371.59,3362.79,3362.79
07/05/2018,3350.92,3363.61,3342.81,3360.9
07/05/2018,3350.92,3363.61,3342.81,3360.9
07/05/2018,3350.92,3363.61,3342.81,3360.9
07/04/2018,3360.11,3360.11,3354.5,3354.5
07/03/2018,3361.92,3379.7,3352.12,3358.42
07/02/2018,3369.32,3373.03,3328.37,3367.68
07/01/2018,3409.51,3409.51,3409.51,3409.51
06/29/2018,3411.53,3414.1,3411.53,3411.53
06/29/2018,3411.53,3414.1,3411.53,3411.53
06/29/2018,3411.53,3414.1,3411.53,3411.53
06/28/2018,3375.74,3377.95,3369.38,3370.48
06/27/2018,3376.73,3385.32,3372.58,3374.75
06/26/2018,3404.93,3409.9,3402.8,3404.71
06/25/2018,3403.88,3406.12,3387.1,3405.34
